,quad_id,lat,lat2,lon,lon2,geometry
3893,3894,40.840037,40.845037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.840037, -73.827182 40.845037, -73.83218199999999 40.845037, -73.83218199999999 40.840037, -73.827182 40.840037))"
3894,3895,40.840037,40.845037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.840037, -73.82218199999998 40.845037, -73.827182 40.845037, -73.827182 40.840037, -73.82218199999998 40.840037))"
3895,3896,40.840037,40.845037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.840037, -73.81718199999999 40.845037, -73.82218199999998 40.845037, -73.82218199999998 40.840037, -73.81718199999999 40.840037))"
3896,3897,40.840037,40.845037,-73.81718199999999,-73.81218199999999,"POLYGON ((-73.81218199999999 40.840037, -73.81218199999999 40.845037, -73.81718199999999 40.845037, -73.81718199999999 40.840037, -73.81218199999999 40.840037))"
3898,3899,40.840037,40.845037,-73.80718199999998,-73.80218199999999,"POLYGON ((-73.80218199999999 40.840037, -73.80218199999999 40.845037, -73.80718199999998 40.845037, -73.80718199999998 40.840037, -73.80218199999999 40.840037))"
3902,3903,40.840037,40.845037,-73.78718199999999,-73.78218199999999,"POLYGON ((-73.78218199999999 40.840037, -73.78218199999999 40.845037, -73.78718199999999 40.845037, -73.78718199999999 40.840037, -73.78218199999999 40.840037))"
3903,3904,40.840037,40.845037,-73.78218199999999,-73.777182,"POLYGON ((-73.777182 40.840037, -73.777182 40.845037, -73.78218199999999 40.845037, -73.78218199999999 40.840037, -73.777182 40.840037))"
3920,3921,40.845037,40.850037,-74.09718199999999,-74.092182,"POLYGON ((-74.092182 40.845037, -74.092182 40.850037, -74.09718199999999 40.850037, -74.09718199999999 40.845037, -74.092182 40.845037))"
3941,3942,40.845037,40.850037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.845037, -73.98718199999999 40.850037, -73.99218199999999 40.850037, -73.99218199999999 40.845037, -73.98718199999999 40.845037))"
3944,3945,40.845037,40.850037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.845037, -73.97218199999999 40.850037, -73.97718199999998 40.850037, -73.97718199999998 40.845037, -73.97218199999999 40.845037))"
3949,3950,40.845037,40.850037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.845037, -73.94718199999998 40.850037, -73.952182 40.850037, -73.952182 40.845037, -73.94718199999998 40.845037))"
3950,3951,40.845037,40.850037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.845037, -73.94218199999999 40.850037, -73.94718199999998 40.850037, -73.94718199999998 40.845037, -73.94218199999999 40.845037))"
3951,3952,40.845037,40.850037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.845037, -73.93718199999999 40.850037, -73.94218199999999 40.850037, -73.94218199999999 40.845037, -73.93718199999999 40.845037))"
3952,3953,40.845037,40.850037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.845037, -73.93218199999998 40.850037, -73.93718199999999 40.850037, -73.93718199999999 40.845037, -73.93218199999998 40.845037))"
3953,3954,40.845037,40.850037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.845037, -73.92718199999999 40.850037, -73.93218199999998 40.850037, -73.93218199999998 40.845037, -73.92718199999999 40.845037))"
3954,3955,40.845037,40.850037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.845037, -73.92218199999999 40.850037, -73.92718199999999 40.850037, -73.92718199999999 40.845037, -73.92218199999999 40.845037))"
3955,3956,40.845037,40.850037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.845037, -73.91718199999998 40.850037, -73.92218199999999 40.850037, -73.92218199999999 40.845037, -73.91718199999998 40.845037))"
3956,3957,40.845037,40.850037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.845037, -73.91218199999999 40.850037, -73.91718199999998 40.850037, -73.91718199999998 40.845037, -73.91218199999999 40.845037))"
3957,3958,40.845037,40.850037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.845037, -73.90718199999999 40.850037, -73.91218199999999 40.850037, -73.91218199999999 40.845037, -73.90718199999999 40.845037))"
3958,3959,40.845037,40.850037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.845037, -73.902182 40.850037, -73.90718199999999 40.850037, -73.90718199999999 40.845037, -73.902182 40.845037))"
3959,3960,40.845037,40.850037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.845037, -73.89718199999999 40.850037, -73.902182 40.850037, -73.902182 40.845037, -73.89718199999999 40.845037))"
3960,3961,40.845037,40.850037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.845037, -73.89218199999999 40.850037, -73.89718199999999 40.850037, -73.89718199999999 40.845037, -73.89218199999999 40.845037))"
3961,3962,40.845037,40.850037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.845037, -73.887182 40.850037, -73.89218199999999 40.850037, -73.89218199999999 40.845037, -73.887182 40.845037))"
3962,3963,40.845037,40.850037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.845037, -73.88218199999999 40.850037, -73.887182 40.850037, -73.887182 40.845037, -73.88218199999999 40.845037))"
3963,3964,40.845037,40.850037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.845037, -73.87718199999999 40.850037, -73.88218199999999 40.850037, -73.88218199999999 40.845037, -73.87718199999999 40.845037))"
3965,3966,40.845037,40.850037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.845037, -73.86718199999999 40.850037, -73.872182 40.850037, -73.872182 40.845037, -73.86718199999999 40.845037))"
3966,3967,40.845037,40.850037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.845037, -73.86218199999999 40.850037, -73.86718199999999 40.850037, -73.86718199999999 40.845037, -73.86218199999999 40.845037))"
3967,3968,40.845037,40.850037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.845037, -73.857182 40.850037, -73.86218199999999 40.850037, -73.86218199999999 40.845037, -73.857182 40.845037))"
3968,3969,40.845037,40.850037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.845037, -73.85218199999998 40.850037, -73.857182 40.850037, -73.857182 40.845037, -73.85218199999998 40.845037))"
3969,3970,40.845037,40.850037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.845037, -73.84718199999999 40.850037, -73.85218199999998 40.850037, -73.85218199999998 40.845037, -73.84718199999999 40.845037))"
3970,3971,40.845037,40.850037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.845037, -73.842182 40.850037, -73.84718199999999 40.850037, -73.84718199999999 40.845037, -73.842182 40.845037))"
3971,3972,40.845037,40.850037,-73.842182,-73.83718199999998,"POLYGON ((-73.83718199999998 40.845037, -73.83718199999998 40.850037, -73.842182 40.850037, -73.842182 40.845037, -73.83718199999998 40.845037))"
3972,3973,40.845037,40.850037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.845037, -73.83218199999999 40.850037, -73.83718199999998 40.850037, -73.83718199999998 40.845037, -73.83218199999999 40.845037))"
3973,3974,40.845037,40.850037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.845037, -73.827182 40.850037, -73.83218199999999 40.850037, -73.83218199999999 40.845037, -73.827182 40.845037))"
3974,3975,40.845037,40.850037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.845037, -73.82218199999998 40.850037, -73.827182 40.850037, -73.827182 40.845037, -73.82218199999998 40.845037))"
3981,3982,40.845037,40.850037,-73.79218199999998,-73.78718199999999,"POLYGON ((-73.78718199999999 40.845037, -73.78718199999999 40.850037, -73.79218199999998 40.850037, -73.79218199999998 40.845037, -73.78718199999999 40.845037))"
3982,3983,40.845037,40.850037,-73.78718199999999,-73.78218199999999,"POLYGON ((-73.78218199999999 40.845037, -73.78218199999999 40.850037, -73.78718199999999 40.850037, -73.78718199999999 40.845037, -73.78218199999999 40.845037))"
3996,3997,40.845037,40.850037,-73.717182,-73.71218199999998,"POLYGON ((-73.71218199999998 40.845037, -73.71218199999998 40.850037, -73.717182 40.850037, -73.717182 40.845037, -73.71218199999998 40.845037))"
4019,4020,40.850037,40.855037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.850037, -73.997182 40.855037, -74.00218199999999 40.855037, -74.00218199999999 40.850037, -73.997182 40.850037))"
4020,4021,40.850037,40.855037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.850037, -73.99218199999999 40.855037, -73.997182 40.855037, -73.997182 40.850037, -73.99218199999999 40.850037))"
4023,4024,40.850037,40.855037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.850037, -73.97718199999998 40.855037, -73.982182 40.855037, -73.982182 40.850037, -73.97718199999998 40.850037))"
4026,4027,40.850037,40.855037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.850037, -73.96218199999998 40.855037, -73.967182 40.855037, -73.967182 40.850037, -73.96218199999998 40.850037))"
4028,4029,40.850037,40.855037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.850037, -73.952182 40.855037, -73.95718199999999 40.855037, -73.95718199999999 40.850037, -73.952182 40.850037))"
4030,4031,40.850037,40.855037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.850037, -73.94218199999999 40.855037, -73.94718199999998 40.855037, -73.94718199999998 40.850037, -73.94218199999999 40.850037))"
4031,4032,40.850037,40.855037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.850037, -73.93718199999999 40.855037, -73.94218199999999 40.855037, -73.94218199999999 40.850037, -73.93718199999999 40.850037))"
4032,4033,40.850037,40.855037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.850037, -73.93218199999998 40.855037, -73.93718199999999 40.855037, -73.93718199999999 40.850037, -73.93218199999998 40.850037))"
4033,4034,40.850037,40.855037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.850037, -73.92718199999999 40.855037, -73.93218199999998 40.855037, -73.93218199999998 40.850037, -73.92718199999999 40.850037))"
4035,4036,40.850037,40.855037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.850037, -73.91718199999998 40.855037, -73.92218199999999 40.855037, -73.92218199999999 40.850037, -73.91718199999998 40.850037))"
4036,4037,40.850037,40.855037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.850037, -73.91218199999999 40.855037, -73.91718199999998 40.855037, -73.91718199999998 40.850037, -73.91218199999999 40.850037))"
4037,4038,40.850037,40.855037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.850037, -73.90718199999999 40.855037, -73.91218199999999 40.855037, -73.91218199999999 40.850037, -73.90718199999999 40.850037))"
4038,4039,40.850037,40.855037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.850037, -73.902182 40.855037, -73.90718199999999 40.855037, -73.90718199999999 40.850037, -73.902182 40.850037))"
4039,4040,40.850037,40.855037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.850037, -73.89718199999999 40.855037, -73.902182 40.855037, -73.902182 40.850037, -73.89718199999999 40.850037))"
4041,4042,40.850037,40.855037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.850037, -73.887182 40.855037, -73.89218199999999 40.855037, -73.89218199999999 40.850037, -73.887182 40.850037))"
4042,4043,40.850037,40.855037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.850037, -73.88218199999999 40.855037, -73.887182 40.855037, -73.887182 40.850037, -73.88218199999999 40.850037))"
4043,4044,40.850037,40.855037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.850037, -73.87718199999999 40.855037, -73.88218199999999 40.855037, -73.88218199999999 40.850037, -73.87718199999999 40.850037))"
4044,4045,40.850037,40.855037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.850037, -73.872182 40.855037, -73.87718199999999 40.855037, -73.87718199999999 40.850037, -73.872182 40.850037))"
4046,4047,40.850037,40.855037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.850037, -73.86218199999999 40.855037, -73.86718199999999 40.855037, -73.86718199999999 40.850037, -73.86218199999999 40.850037))"
4047,4048,40.850037,40.855037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.850037, -73.857182 40.855037, -73.86218199999999 40.855037, -73.86218199999999 40.850037, -73.857182 40.850037))"
4048,4049,40.850037,40.855037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.850037, -73.85218199999998 40.855037, -73.857182 40.855037, -73.857182 40.850037, -73.85218199999998 40.850037))"
4050,4051,40.850037,40.855037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.850037, -73.842182 40.855037, -73.84718199999999 40.855037, -73.84718199999999 40.850037, -73.842182 40.850037))"
4052,4053,40.850037,40.855037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.850037, -73.83218199999999 40.855037, -73.83718199999998 40.855037, -73.83718199999998 40.850037, -73.83218199999999 40.850037))"
4053,4054,40.850037,40.855037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.850037, -73.827182 40.855037, -73.83218199999999 40.855037, -73.83218199999999 40.850037, -73.827182 40.850037))"
4056,4057,40.850037,40.855037,-73.81718199999999,-73.81218199999999,"POLYGON ((-73.81218199999999 40.850037, -73.81218199999999 40.855037, -73.81718199999999 40.855037, -73.81718199999999 40.850037, -73.81218199999999 40.850037))"
4060,4061,40.850037,40.855037,-73.79718199999999,-73.79218199999998,"POLYGON ((-73.79218199999998 40.850037, -73.79218199999998 40.855037, -73.79718199999999 40.855037, -73.79718199999999 40.850037, -73.79218199999998 40.850037))"
4061,4062,40.850037,40.855037,-73.79218199999998,-73.78718199999999,"POLYGON ((-73.78718199999999 40.850037, -73.78718199999999 40.855037, -73.79218199999998 40.855037, -73.79218199999998 40.850037, -73.78718199999999 40.850037))"
4090,4091,40.855037,40.860037,-74.04718199999999,-74.04218199999998,"POLYGON ((-74.04218199999998 40.855037, -74.04218199999998 40.860037, -74.04718199999999 40.860037, -74.04718199999999 40.855037, -74.04218199999998 40.855037))"
4100,4101,40.855037,40.860037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.855037, -73.99218199999999 40.860037, -73.997182 40.860037, -73.997182 40.855037, -73.99218199999999 40.855037))"
4104,4105,40.855037,40.860037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.855037, -73.97218199999999 40.860037, -73.97718199999998 40.860037, -73.97718199999998 40.855037, -73.97218199999999 40.855037))"
4111,4112,40.855037,40.860037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.855037, -73.93718199999999 40.860037, -73.94218199999999 40.860037, -73.94218199999999 40.855037, -73.93718199999999 40.855037))"
4112,4113,40.855037,40.860037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.855037, -73.93218199999998 40.860037, -73.93718199999999 40.860037, -73.93718199999999 40.855037, -73.93218199999998 40.855037))"
4113,4114,40.855037,40.860037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.855037, -73.92718199999999 40.860037, -73.93218199999998 40.860037, -73.93218199999998 40.855037, -73.92718199999999 40.855037))"
4114,4115,40.855037,40.860037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.855037, -73.92218199999999 40.860037, -73.92718199999999 40.860037, -73.92718199999999 40.855037, -73.92218199999999 40.855037))"
4115,4116,40.855037,40.860037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.855037, -73.91718199999998 40.860037, -73.92218199999999 40.860037, -73.92218199999999 40.855037, -73.91718199999998 40.855037))"
4116,4117,40.855037,40.860037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.855037, -73.91218199999999 40.860037, -73.91718199999998 40.860037, -73.91718199999998 40.855037, -73.91218199999999 40.855037))"
4117,4118,40.855037,40.860037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.855037, -73.90718199999999 40.860037, -73.91218199999999 40.860037, -73.91218199999999 40.855037, -73.90718199999999 40.855037))"
4118,4119,40.855037,40.860037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.855037, -73.902182 40.860037, -73.90718199999999 40.860037, -73.90718199999999 40.855037, -73.902182 40.855037))"
4119,4120,40.855037,40.860037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.855037, -73.89718199999999 40.860037, -73.902182 40.860037, -73.902182 40.855037, -73.89718199999999 40.855037))"
4120,4121,40.855037,40.860037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.855037, -73.89218199999999 40.860037, -73.89718199999999 40.860037, -73.89718199999999 40.855037, -73.89218199999999 40.855037))"
4121,4122,40.855037,40.860037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.855037, -73.887182 40.860037, -73.89218199999999 40.860037, -73.89218199999999 40.855037, -73.887182 40.855037))"
